date,location,rainfall,discharge,r_d_n-0,r_d_n-1,r_d_n-2,r_d_n-3,r_d_n-4,r_d_n-5,d_d_n+0,d_d_n+1,d_d_n+2,d_d_n+3,d_d_n+4,d_d_n+5,days_since_rain,month,season_str,season_int,target
08/11/2023,Marlborough,3.4,825,3.4,7.7499999999999964,8.139999999999999,8.879999999999999,10.54,20.540000000000024,825,1785,2925,3915,4920,6030,0,11,Autumn,3,1
09/11/2023,Marlborough,17.53,960,17.53,20.93,25.28,25.67,26.41,28.07000000000003,960,2100,3090,4095,5205,6405,0,11,Autumn,3,1
10/11/2023,Marlborough,0.73,1140,0.73,18.26,21.66,26.01,26.400000000000002,27.14000000000003,1140,2130,3135,4245,5445,6570,0,11,Autumn,3,1
11/11/2023,Marlborough,1.76,990,1.76,2.49,20.02,23.42,27.77,28.16000000000003,990,1995,3105,4305,5430,6465,0,11,Autumn,3,1
12/11/2023,Marlborough,12.72,1005,12.72,14.48,15.21,32.74,36.14,40.49000000000003,1005,2115,3315,4440,5475,6540,0,11,Autumn,3,1
13/11/2023,Marlborough,0.82,1110,0.82,13.540000000000001,15.3,16.03,33.56,36.96000000000003,1110,2310,3435,4470,5535,6660,0,11,Autumn,3,1
14/11/2023,Marlborough,6.78,1200,6.78,7.6000000000000005,20.32,22.080000000000002,22.810000000000002,40.34000000000003,1200,2325,3360,4425,5550,6600,0,11,Autumn,3,1
15/11/2023,Marlborough,0.6,1125,0.6,7.38,8.200000000000001,20.92,22.68,23.41000000000003,1125,2160,3225,4350,5400,6480,0,11,Autumn,3,1
16/11/2023,Marlborough,2.63,1035,2.63,3.23,10.01,10.83,23.550000000000004,25.31000000000003,1035,2100,3225,4275,5355,6405,0,11,Autumn,3,1
17/11/2023,Marlborough,6.63,1065,6.63,9.26,9.86,16.64,17.46,30.18000000000003,1065,2190,3240,4320,5370,6450,0,11,Autumn,3,1
18/11/2023,Marlborough,0.62,1125,0.62,7.25,9.88,10.479999999999999,17.26,18.08000000000003,1125,2175,3255,4305,5385,6390,0,11,Autumn,3,1
19/11/2023,Marlborough,2.5,1050,2.5,3.12,9.75,12.379999999999999,12.98,19.76000000000003,1050,2130,3180,4260,5265,6330,0,11,Autumn,3,1
20/11/2023,Marlborough,0.99,1080,0.99,3.49,4.110000000000001,10.74,13.37,13.970000000000027,1080,2130,3210,4215,5280,6285,0,11,Autumn,3,1
21/11/2023,Marlborough,0.14,1050,0.14,1.13,3.630000000000001,4.25,10.88,13.510000000000028,1050,2130,3135,4200,5205,6240,0,11,Autumn,3,1
22/11/2023,Marlborough,0,1080,0,0.14,1.1300000000000008,3.63,4.25,10.88000000000003,1080,2085,3150,4155,5190,6255,1,11,Autumn,3,1
23/11/2023,Marlborough,0,1005,0,0,0.1400000000000009,1.13,3.63,4.250000000000028,1005,2070,3075,4110,5175,6240,2,11,Autumn,3,1
24/11/2023,Marlborough,0.01,1065,0.01,0.01,0.010000000000000888,0.15000000000000002,1.14,3.6400000000000285,1065,2070,3105,4170,5235,6150,3,11,Autumn,3,1
25/11/2023,Marlborough,0.06,1005,0.06,0.07,0.07,0.07,0.21000000000000002,1.2000000000000284,1005,2040,3105,4170,5085,6135,0,11,Autumn,3,1
26/11/2023,Marlborough,7.09,1035,7.09,7.1499999999999995,7.160000000000001,7.16,7.16,7.300000000000028,1035,2100,3165,4080,5130,6150,0,11,Autumn,3,1
27/11/2023,Marlborough,1.41,1065,1.41,8.5,8.56,8.57,8.57,8.570000000000029,1065,2130,3045,4095,5115,5715,0,11,Autumn,3,1
28/11/2023,Marlborough,0.03,1065,0.03,1.44,8.530000000000001,8.59,8.6,8.600000000000028,1065,1980,3030,4050,4650,5400,0,11,Autumn,3,1
29/11/2023,Marlborough,0.02,915,0.02,0.05,1.4600000000000009,8.549999999999999,8.61,8.620000000000028,915,1965,2985,3585,4335,5580,0,11,Autumn,3,1
30/11/2023,Marlborough,0,1050,0,0.02,0.05,1.46,8.549999999999999,8.610000000000028,1050,2070,2670,3420,4665,5880,1,11,Autumn,3,1
01/12/2023,Marlborough,0.08,1020,0.08,0.08,0.1000000000000009,0.13,1.54,8.630000000000027,1020,1620,2370,3615,4830,6000,0,12,Winter,4,1
02/12/2023,Marlborough,2.46,600,2.46,2.54,2.540000000000001,2.56,2.59,4.000000000000028,600,1350,2595,3810,4980,6180,0,12,Winter,4,1
03/12/2023,Marlborough,21.06,750,21.06,23.52,23.6,23.599999999999998,23.619999999999997,23.650000000000027,750,1995,3210,4380,5580,6675,0,12,Winter,4,1
04/12/2023,Marlborough,9.05,1245,9.05,30.11,32.57,32.65,32.65,32.67000000000003,1245,2460,3630,4830,5925,7185,0,12,Winter,4,1
05/12/2023,Marlborough,0.53,1215,0.53,9.58,30.64,33.1,33.18,33.18000000000003,1215,2385,3585,4680,5940,7125,0,12,Winter,4,1
06/12/2023,Marlborough,2.85,1170,2.85,3.38,12.43,33.49,35.95,36.03000000000003,1170,2370,3465,4725,5910,7110,0,12,Winter,4,1
07/12/2023,Marlborough,3.97,1200,3.97,6.82,7.35,16.400000000000002,37.46,39.92000000000002,1200,2295,3555,4740,5940,7245,0,12,Winter,4,1
08/12/2023,Marlborough,10.67,1095,10.67,14.64,17.49,18.02,27.07,48.130000000000024,1095,2355,3540,4740,6045,7185,0,12,Winter,4,1
09/12/2023,Marlborough,0.85,1260,0.85,11.52,15.49,18.34,18.87,27.92000000000003,1260,2445,3645,4950,6090,7185,0,12,Winter,4,1
10/12/2023,Marlborough,3.55,1185,3.55,4.4,15.07,19.04,21.889999999999997,22.420000000000027,1185,2385,3690,4830,5925,7005,0,12,Winter,4,1
11/12/2023,Marlborough,8.84,1200,8.84,12.39,13.24,23.91,27.880000000000003,30.730000000000025,1200,2505,3645,4740,5820,6810,0,12,Winter,4,1
12/12/2023,Marlborough,2.09,1305,2.09,10.93,14.48,15.33,26,29.970000000000027,1305,2445,3540,4620,5610,6585,0,12,Winter,4,1
13/12/2023,Marlborough,0.48,1140,0.48,2.57,11.41,14.96,15.81,26.480000000000025,1140,2235,3315,4305,5280,6195,0,12,Winter,4,1
14/12/2023,Marlborough,0.09,1095,0.09,0.57,2.6599999999999997,11.5,15.05,15.900000000000029,1095,2175,3165,4140,5055,6225,0,12,Winter,4,1
15/12/2023,Marlborough,0.03,1080,0.03,0.12,0.6,2.69,11.53,15.080000000000028,1080,2070,3045,3960,5130,6270,0,12,Winter,4,1
16/12/2023,Marlborough,0.01,990,0.01,0.04,0.13,0.61,2.6999999999999997,11.540000000000028,990,1965,2880,4050,5190,6315,1,12,Winter,4,1
17/12/2023,Marlborough,0,975,0,0.01,0.04,0.13,0.61,2.700000000000028,975,1890,3060,4200,5325,6420,2,12,Winter,4,1
18/12/2023,Marlborough,6.35,915,6.35,6.35,6.359999999999999,6.39,6.4799999999999995,6.9600000000000275,915,2085,3225,4350,5445,6510,0,12,Winter,4,1
19/12/2023,Marlborough,6.92,1170,6.92,13.27,13.27,13.28,13.309999999999999,13.400000000000027,1170,2310,3435,4530,5595,6705,0,12,Winter,4,1
20/12/2023,Marlborough,0.01,1140,0.01,6.93,13.28,13.28,13.290000000000001,13.320000000000027,1140,2265,3360,4425,5535,6660,1,12,Winter,4,1
21/12/2023,Marlborough,0.03,1125,0.03,0.04,6.96,13.309999999999999,13.309999999999999,13.320000000000027,1125,2220,3285,4395,5520,6570,0,12,Winter,4,1
22/12/2023,Marlborough,0.01,1095,0.01,0.04,0.05,6.97,13.319999999999999,13.320000000000029,1095,2160,3270,4395,5445,6450,1,12,Winter,4,1
23/12/2023,Marlborough,0.81,1065,0.81,0.8200000000000001,0.8500000000000001,0.8600000000000001,7.78,14.130000000000027,1065,2175,3300,4350,5355,6510,0,12,Winter,4,1
24/12/2023,Marlborough,4.08,1110,4.08,4.890000000000001,4.9,4.93,4.94,11.860000000000028,1110,2235,3285,4290,5445,6630,0,12,Winter,4,1
25/12/2023,Marlborough,5.63,1125,5.63,9.71,10.52,10.53,10.56,10.570000000000029,1125,2175,3180,4335,5520,6630,0,12,Winter,4,1
26/12/2023,Marlborough,2.17,1050,2.17,7.8,11.879999999999999,12.69,12.700000000000001,12.730000000000029,1050,2055,3210,4395,5505,6825,0,12,Winter,4,1
27/12/2023,Marlborough,7.57,1005,7.57,9.74,15.370000000000001,19.45,20.259999999999998,20.270000000000028,1005,2160,3345,4455,5775,7155,0,12,Winter,4,1
28/12/2023,Marlborough,3.07,1155,3.07,10.64,12.81,18.439999999999998,22.52,23.330000000000027,1155,2340,3450,4770,6150,7560,0,12,Winter,4,1
29/12/2023,Marlborough,2.15,1185,2.15,5.22,12.790000000000001,14.96,20.59,24.67000000000003,1185,2295,3615,4995,6405,7785,0,12,Winter,4,1
30/12/2023,Marlborough,21.78,1110,21.78,23.93,27,34.57,36.74,42.37000000000003,1110,2430,3810,5220,6600,7950,0,12,Winter,4,1
31/12/2023,Marlborough,7.51,1320,7.51,29.29,31.439999999999998,34.51,42.08,44.250000000000036,1320,2700,4110,5490,6840,8250,0,12,Winter,4,1
01/01/2024,Marlborough,14.98,1380,14.98,22.490000000000002,44.27,46.42,49.49,57.06000000000003,1380,2790,4170,5520,6930,8340,0,1,Winter,4,1
02/01/2024,Marlborough,7.68,1410,7.68,22.66,30.17,51.95,54.1,57.17000000000003,1410,2790,4140,5550,6960,8340,0,1,Winter,4,1
03/01/2024,Marlborough,4.8,1380,4.8,12.48,27.46,34.97,56.75,58.900000000000034,1380,2730,4140,5550,6930,8280,0,1,Winter,4,1
04/01/2024,Marlborough,27.41,1350,27.41,32.21,39.89,54.870000000000005,62.379999999999995,84.16000000000003,1350,2760,4170,5550,6900,8280,0,1,Winter,4,1
05/01/2024,Marlborough,0.58,1410,0.58,27.99,32.79,40.47,55.45,62.96000000000003,1410,2820,4200,5550,6930,8280,0,1,Winter,4,1
06/01/2024,Marlborough,0.18,1410,0.18,0.76,28.169999999999998,32.97,40.65,55.630000000000024,1410,2790,4140,5520,6870,8280,0,1,Winter,4,1
07/01/2024,Marlborough,0,1380,0,0.18,0.7599999999999965,28.17,32.97,40.65000000000003,1380,2730,4110,5460,6870,8205,1,1,Winter,4,1
08/01/2024,Marlborough,0.04,1350,0.04,0.04,0.21999999999999645,0.7999999999999999,28.21,33.010000000000026,1350,2730,4080,5490,6825,8190,0,1,Winter,4,1
09/01/2024,Marlborough,0.01,1380,0.01,0.05,0.05,0.22999999999999998,0.8099999999999999,28.220000000000027,1380,2730,4140,5475,6840,8115,1,1,Winter,4,1
10/01/2024,Marlborough,0,1350,0,0.01,0.05,0.05,0.22999999999999998,0.8100000000000284,1350,2760,4095,5460,6735,7980,2,1,Winter,4,1
11/01/2024,Marlborough,0.01,1410,0.01,0.01,0.019999999999996448,0.06,0.06,0.2400000000000284,1410,2745,4110,5385,6630,7905,3,1,Winter,4,1
12/01/2024,Marlborough,0,1335,0,0.01,0.01,0.02,0.06,0.06,1335,2700,3975,5220,6495,7755,4,1,Winter,4,1
13/01/2024,Marlborough,0,1365,0,0,0.01,0.01,0.02,0.06,1365,2640,3885,5160,6420,7665,5,1,Winter,4,1
14/01/2024,Marlborough,0.04,1275,0.04,0.04,0.04,0.05,0.05,0.060000000000028426,1275,2520,3795,5055,6300,7635,0,1,Winter,4,1
15/01/2024,Marlborough,0,1245,0,0.04,0.04,0.04,0.05,0.050000000000028424,1245,2520,3780,5025,6360,7620,1,1,Winter,4,1
16/01/2024,Marlborough,0,1275,0,0,0.04,0.04,0.04,0.050000000000028424,1275,2535,3780,5115,6375,7620,2,1,Winter,4,1
17/01/2024,Marlborough,0,1260,0,0,0,0.04,0.04,0.04,1260,2505,3840,5100,6345,7680,3,1,Winter,4,1
18/01/2024,Marlborough,0.02,1245,0.02,0.02,0.019999999999996448,0.02,0.06,0.06,1245,2580,3840,5085,6420,7725,0,1,Winter,4,1
19/01/2024,Marlborough,0.02,1335,0.02,0.04,0.04,0.04,0.04,0.08,1335,2595,3840,5175,6480,7800,0,1,Winter,4,1
20/01/2024,Marlborough,5.1,1260,5.1,5.119999999999999,5.139999999999996,5.14,5.14,5.140000000000028,1260,2505,3840,5145,6465,7710,0,1,Winter,4,1
21/01/2024,Marlborough,16.7,1245,16.7,21.799999999999997,21.819999999999997,21.84,21.84,21.84000000000003,1245,2580,3885,5205,6450,7740,0,1,Winter,4,1
22/01/2024,Marlborough,2.9,1335,2.9,19.599999999999998,24.699999999999996,24.72,24.74,24.740000000000027,1335,2640,3960,5205,6495,7725,0,1,Winter,4,1
23/01/2024,Marlborough,4.18,1305,4.18,7.080000000000004,23.779999999999994,28.880000000000003,28.9,28.92000000000003,1305,2625,3870,5160,6390,7560,0,1,Winter,4,1
24/01/2024,Marlborough,0.85,1320,0.85,5.030000000000003,7.929999999999996,24.63,29.73,29.75000000000003,1320,2565,3855,5085,6255,7470,0,1,Winter,4,1
25/01/2024,Marlborough,2.34,1245,2.34,3.1900000000000035,7.369999999999996,10.27,26.97,32.07000000000003,1245,2535,3765,4935,6150,7320,0,1,Winter,4,1
26/01/2024,Marlborough,0,1290,0,2.3400000000000034,3.1899999999999964,7.369999999999999,10.27,26.970000000000027,1290,2520,3690,4905,6075,7290,1,1,Winter,4,1
27/01/2024,Marlborough,0.01,1230,0.01,0.010000000000003553,2.349999999999996,3.1999999999999997,7.38,10.280000000000028,1230,2400,3615,4785,6000,7200,2,1,Winter,4,1
28/01/2024,Marlborough,0.02,1170,0.02,0.03,0.029999999999996446,2.3699999999999997,3.2199999999999998,7.400000000000028,1170,2385,3555,4770,5970,7170,0,1,Winter,4,1
29/01/2024,Marlborough,0.01,1215,0.01,0.03,0.04,0.04,2.38,3.2300000000000284,1215,2385,3600,4800,6000,6900,1,1,Winter,4,1
30/01/2024,Marlborough,0,1170,0,0.010000000000003556,0.029999999999996446,0.04,0.04,2.3800000000000283,1170,2385,3585,4785,5685,6510,2,1,Winter,4,1
31/01/2024,Marlborough,1.16,1215,1.16,1.1600000000000035,1.1699999999999964,1.19,1.2,1.2000000000000284,1215,2415,3615,4515,5340,5925,0,1,Winter,4,1
01/02/2024,Marlborough,0.01,1200,0.01,1.1700000000000035,1.1699999999999964,1.18,1.2,1.2100000000000284,1200,2400,3300,4125,4710,5475,1,2,Winter,4,1
02/02/2024,Marlborough,0.33,1200,0.33,0.3400000000000036,1.4999999999999964,1.5,1.51,1.5300000000000284,1200,2100,2925,3510,4275,5445,0,2,Winter,4,1
03/02/2024,Marlborough,1.59,900,1.59,1.9200000000000037,1.9299999999999966,3.09,3.09,3.1000000000000285,900,1725,2310,3075,4245,5460,0,2,Winter,4,1
04/02/2024,Marlborough,0.04,825,0.04,1.6300000000000037,1.9599999999999966,1.9700000000000002,3.13,3.1300000000000288,825,1410,2175,3345,4560,5835,0,2,Winter,4,1
05/02/2024,Marlborough,0.5,585,0.5,0.5400000000000036,2.1299999999999963,2.46,2.47,3.6300000000000288,585,1350,2520,3735,5010,6300,0,2,Winter,4,1
06/02/2024,Marlborough,17.48,765,17.48,17.980000000000004,18.019999999999996,19.61,19.94,19.950000000000028,765,1935,3150,4425,5715,6855,0,2,Winter,4,1
07/02/2024,Marlborough,9.73,1170,9.73,27.210000000000004,27.709999999999997,27.75,29.34,29.670000000000027,1170,2385,3660,4950,6090,7185,0,2,Winter,4,1
08/02/2024,Marlborough,21.19,1215,21.19,30.920000000000005,48.4,48.900000000000006,48.94,50.53000000000003,1215,2490,3780,4920,6015,6900,0,2,Winter,4,1
09/02/2024,Marlborough,2.51,1275,2.51,23.700000000000003,33.43,50.910000000000004,51.410000000000004,51.450000000000024,1275,2565,3705,4800,5685,6330,0,2,Winter,4,1
10/02/2024,Marlborough,1.29,1290,1.29,3.8000000000000034,24.99,34.720000000000006,52.2,52.700000000000024,1290,2430,3525,4410,5055,5445,0,2,Winter,4,1
11/02/2024,Marlborough,0.72,1140,0.72,2.0100000000000033,4.519999999999996,25.71,35.44,52.92000000000003,1140,2235,3120,3765,4155,5010,0,2,Winter,4,1
12/02/2024,Marlborough,0.15,1095,0.15,0.8700000000000035,2.1599999999999966,4.67,25.86,35.59000000000003,1095,1980,2625,3015,3870,4590,0,2,Winter,4,1
13/02/2024,Marlborough,3.54,885,3.54,3.6900000000000035,4.409999999999997,5.7,8.21,29.40000000000003,885,1530,1920,2775,3495,4770,0,2,Winter,4,1
14/02/2024,Marlborough,2.1,645,2.1,5.640000000000004,5.789999999999997,6.51,7.800000000000001,10.310000000000029,645,1035,1890,2610,3885,5160,0,2,Winter,4,1
15/02/2024,Marlborough,7.54,390,7.54,9.640000000000004,13.179999999999996,13.330000000000002,14.05,15.340000000000028,390,1245,1965,3240,4515,5760,0,2,Winter,4,1
16/02/2024,Marlborough,0.19,855,0.19,7.730000000000004,9.829999999999997,13.370000000000001,13.52,14.240000000000029,855,1575,2850,4125,5370,6675,0,2,Winter,4,1
17/02/2024,Marlborough,28.91,720,28.91,29.1,36.63999999999999,38.74,42.28,42.43000000000003,720,1995,3270,4515,5820,7065,0,2,Winter,4,1
18/02/2024,Marlborough,0.64,1275,0.64,29.550000000000004,29.74,37.28,39.38,42.92000000000003,1275,2550,3795,5100,6345,7605,0,2,Winter,4,1
19/02/2024,Marlborough,0.15,1275,0.15,0.7900000000000036,29.699999999999996,29.89,37.43,39.53000000000003,1275,2520,3825,5070,6330,7590,0,2,Winter,4,1
20/02/2024,Marlborough,6.62,1245,6.62,6.770000000000004,7.409999999999997,36.32,36.510000000000005,44.050000000000026,1245,2550,3795,5055,6315,7485,0,2,Winter,4,1
21/02/2024,Marlborough,8.86,1305,8.86,15.480000000000004,15.629999999999995,16.27,45.17999999999999,45.37000000000003,1305,2550,3810,5070,6240,7500,0,2,Winter,4,1
22/02/2024,Marlborough,10.69,1245,10.69,19.550000000000004,26.169999999999995,26.32,26.96,55.870000000000026,1245,2505,3765,4935,6195,7470,0,2,Winter,4,1
23/02/2024,Marlborough,1.1,1260,1.1,11.790000000000003,20.649999999999995,27.27,27.419999999999998,28.060000000000027,1260,2520,3690,4950,6225,7530,0,2,Winter,4,1
24/02/2024,Marlborough,0.19,1260,0.19,1.2900000000000036,11.979999999999995,20.84,27.46,27.610000000000028,1260,2430,3690,4965,6270,7605,0,2,Winter,4,1
25/02/2024,Marlborough,9.23,1170,9.23,9.420000000000003,10.519999999999996,21.21,30.07,36.690000000000026,1170,2430,3705,5010,6345,7665,0,2,Winter,4,1
26/02/2024,Marlborough,0.02,1260,0.02,9.250000000000004,9.439999999999996,10.540000000000001,21.23,30.09000000000003,1260,2535,3840,5175,6495,7875,0,2,Winter,4,1
27/02/2024,Marlborough,0.13,1275,0.13,0.15000000000000355,9.379999999999995,9.570000000000002,10.670000000000002,21.360000000000028,1275,2580,3915,5235,6615,7995,0,2,Winter,4,1
28/02/2024,Marlborough,4.1,1305,4.1,4.230000000000003,4.249999999999995,13.48,13.670000000000002,14.77000000000003,1305,2640,3960,5340,6720,8085,0,2,Winter,4,1
29/02/2024,Marlborough,10.74,1335,10.74,14.840000000000003,14.969999999999995,14.99,24.22,24.410000000000032,1335,2655,4035,5415,6780,8115,0,2,Winter,4,1
01/03/2024,Marlborough,14.07,1320,14.07,24.810000000000002,28.909999999999997,29.04,29.060000000000002,38.29000000000003,1320,2700,4080,5445,6780,8160,0,3,Spring,1,1
02/03/2024,Marlborough,0.48,1380,0.48,14.550000000000004,25.289999999999992,29.39,29.52,29.540000000000028,1380,2760,4125,5460,6840,8145,0,3,Spring,1,1
03/03/2024,Marlborough,0.08,1380,0.08,0.5600000000000035,14.629999999999995,25.37,29.470000000000002,29.60000000000003,1380,2745,4080,5460,6765,8055,0,3,Spring,1,1
04/03/2024,Marlborough,3.49,1365,3.49,3.570000000000004,4.049999999999995,18.12,28.86,32.96000000000003,1365,2700,4080,5385,6675,7980,0,3,Spring,1,1
05/03/2024,Marlborough,0.62,1335,0.62,4.110000000000004,4.189999999999995,4.67,18.74,29.48000000000003,1335,2715,4020,5310,6615,7965,0,3,Spring,1,1
06/03/2024,Marlborough,0.08,1380,0.08,0.7000000000000035,4.189999999999995,4.27,4.75,18.820000000000032,1380,2685,3975,5280,6630,7890,0,3,Spring,1,1
07/03/2024,Marlborough,0.01,1305,0.01,0.09,0.7099999999999946,4.200000000000001,4.28,4.760000000000029,1305,2595,3900,5250,6510,7845,1,3,Spring,1,1
08/03/2024,Marlborough,0.33,1290,0.33,0.3400000000000036,0.4199999999999947,1.04,4.530000000000001,4.61,1290,2595,3945,5205,6540,7860,0,3,Spring,1,1
09/03/2024,Marlborough,1.98,1305,1.98,2.3100000000000036,2.3199999999999945,2.4,3.02,6.510000000000029,1305,2655,3915,5250,6570,7860,0,3,Spring,1,1
10/03/2024,Marlborough,0.66,1350,0.66,2.6400000000000037,2.969999999999995,2.98,3.06,3.6800000000000286,1350,2610,3945,5265,6555,7890,0,3,Spring,1,1
11/03/2024,Marlborough,8.8,1260,8.8,9.460000000000004,11.439999999999996,11.770000000000001,11.780000000000001,11.86000000000003,1260,2595,3915,5205,6540,7860,0,3,Spring,1,1
12/03/2024,Marlborough,2.76,1335,2.76,11.560000000000004,12.219999999999995,14.200000000000001,14.530000000000001,14.54000000000003,1335,2655,3945,5280,6600,7950,0,3,Spring,1,1
13/03/2024,Marlborough,0.02,1320,0.02,2.7800000000000034,11.579999999999995,12.24,14.22,14.55000000000003,1320,2610,3945,5265,6615,7935,0,3,Spring,1,1
14/03/2024,Marlborough,2.37,1290,2.37,2.3900000000000037,5.149999999999995,13.950000000000001,14.610000000000001,16.59000000000003,1290,2625,3945,5295,6615,7920,0,3,Spring,1,1
15/03/2024,Marlborough,3.51,1335,3.51,5.8800000000000034,5.899999999999995,8.66,17.46,18.12000000000003,1335,2655,4005,5325,6630,7905,0,3,Spring,1,1
16/03/2024,Marlborough,7.82,1320,7.82,11.330000000000004,13.699999999999996,13.72,16.48,25.28000000000003,1320,2670,3990,5295,6570,7815,0,3,Spring,1,1
17/03/2024,Marlborough,0.15,1350,0.15,7.970000000000004,11.479999999999995,13.850000000000001,13.870000000000001,16.630000000000027,1350,2670,3975,5250,6495,7770,0,3,Spring,1,1
18/03/2024,Marlborough,0.28,1320,0.28,0.4300000000000036,8.249999999999995,11.76,14.13,14.150000000000029,1320,2625,3900,5145,6420,7680,0,3,Spring,1,1
19/03/2024,Marlborough,1.01,1305,1.01,1.2900000000000036,1.4399999999999946,9.26,12.77,15.140000000000029,1305,2580,3825,5100,6360,7590,0,3,Spring,1,1
20/03/2024,Marlborough,0.01,1275,0.01,1.0200000000000036,1.2999999999999947,1.45,9.27,12.780000000000028,1275,2520,3795,5055,6285,7530,1,3,Spring,1,1
21/03/2024,Marlborough,0.03,1245,0.03,0.040000000000003554,1.0499999999999947,1.33,1.48,9.3,1245,2520,3780,5010,6255,7500,0,3,Spring,1,1
22/03/2024,Marlborough,0.08,1275,0.08,0.11000000000000355,0.11999999999999444,1.13,1.4100000000000001,1.5600000000000285,1275,2535,3765,5010,6255,7515,0,3,Spring,1,1
23/03/2024,Marlborough,2.12,1260,2.12,2.2000000000000037,2.2299999999999947,2.24,3.25,3.5300000000000287,1260,2490,3735,4980,6240,7560,0,3,Spring,1,1
24/03/2024,Marlborough,1.74,1230,1.74,3.860000000000004,3.939999999999995,3.9700000000000006,3.9800000000000004,4.990000000000029,1230,2475,3720,4980,6300,7665,0,3,Spring,1,1
25/03/2024,Marlborough,0,1245,0,1.7400000000000035,3.859999999999995,3.9400000000000004,3.9700000000000006,3.980000000000029,1245,2490,3750,5070,6435,7770,1,3,Spring,1,1
26/03/2024,Marlborough,15.39,1245,15.39,15.390000000000004,17.129999999999995,19.25,19.330000000000002,19.360000000000028,1245,2505,3825,5190,6525,7800,0,3,Spring,1,1
27/03/2024,Marlborough,23.03,1260,23.03,38.42,38.419999999999995,40.16,42.28,42.36000000000003,1260,2580,3945,5280,6555,7860,0,3,Spring,1,1
28/03/2024,Marlborough,21.1,1320,21.1,44.13000000000001,59.519999999999996,59.519999999999996,61.260000000000005,63.38000000000003,1320,2685,4020,5295,6600,7890,0,3,Spring,1,1
29/03/2024,Marlborough,1.8,1365,1.8,22.900000000000006,45.92999999999999,61.32,61.32000000000001,63.06000000000003,1365,2700,3975,5280,6570,7935,0,3,Spring,1,1
30/03/2024,Marlborough,0,1335,0,1.8000000000000036,22.899999999999995,45.93000000000001,61.32000000000001,61.32000000000003,1335,2610,3915,5205,6570,7920,1,3,Spring,1,1
31/03/2024,Marlborough,7.32,1275,7.32,7.320000000000004,9.119999999999994,30.220000000000002,53.25000000000001,68.64000000000003,1275,2580,3870,5235,6585,7965,0,3,Spring,1,1
01/04/2024,Marlborough,3.51,1305,3.51,10.830000000000004,10.829999999999993,12.629999999999999,33.730000000000004,56.76000000000003,1305,2595,3960,5310,6690,8010,0,4,Spring,1,1
02/04/2024,Marlborough,8,1290,8,11.510000000000003,18.82999999999999,18.83,20.630000000000003,41.73000000000003,1290,2655,4005,5385,6705,8055,0,4,Spring,1,1
03/04/2024,Marlborough,3.61,1365,3.61,11.610000000000003,15.119999999999992,22.439999999999998,22.44,24.240000000000027,1365,2715,4095,5415,6765,8100,0,4,Spring,1,1
04/04/2024,Marlborough,7.81,1350,7.81,11.420000000000003,19.419999999999995,22.93,30.25,30.25000000000003,1350,2730,4050,5400,6735,8055,0,4,Spring,1,1
05/04/2024,Marlborough,0.6,1380,0.6,8.410000000000004,12.019999999999992,20.02,23.53,30.850000000000026,1380,2700,4050,5385,6705,8070,0,4,Spring,1,1
06/04/2024,Marlborough,0.59,1320,0.59,1.1900000000000035,8.999999999999993,12.61,20.610000000000003,24.120000000000026,1320,2670,4005,5325,6690,8025,0,4,Spring,1,1
07/04/2024,Marlborough,0,1350,0,0.5900000000000035,1.1899999999999928,9,12.610000000000003,20.610000000000028,1350,2685,4005,5370,6705,8010,1,4,Spring,1,1
08/04/2024,Marlborough,3.57,1335,3.57,3.5700000000000034,4.159999999999993,4.76,12.570000000000004,16.180000000000028,1335,2655,4020,5355,6660,7920,0,4,Spring,1,1
09/04/2024,Marlborough,1.11,1320,1.11,4.680000000000003,4.679999999999993,5.2700000000000005,5.870000000000004,13.680000000000028,1320,2685,4020,5325,6585,7860,0,4,Spring,1,1
10/04/2024,Marlborough,2.13,1365,2.13,3.2400000000000033,6.8099999999999925,6.81,7.400000000000004,8.000000000000028,1365,2700,4005,5265,6540,7785,0,4,Spring,1,1
11/04/2024,Marlborough,0.01,1335,0.01,2.1400000000000032,3.2499999999999925,6.82,6.820000000000004,7.410000000000029,1335,2640,3900,5175,6420,7815,1,4,Spring,1,1
12/04/2024,Marlborough,0,1305,0,0.010000000000003553,2.1399999999999926,3.25,6.820000000000004,6.820000000000029,1305,2565,3840,5085,6480,7740,2,4,Spring,1,1
13/04/2024,Marlborough,0,1260,0,0,0.01,2.1399999999999997,3.2500000000000036,6.820000000000029,1260,2535,3780,5175,6435,7665,3,4,Spring,1,1
14/04/2024,Marlborough,4.12,1275,4.12,4.120000000000004,4.119999999999993,4.13,6.260000000000003,7.3700000000000285,1275,2520,3915,5175,6405,7755,0,4,Spring,1,1
15/04/2024,Marlborough,0.56,1245,0.56,4.680000000000003,4.679999999999993,4.68,4.690000000000003,6.820000000000029,1245,2640,3900,5130,6480,7545,0,4,Spring,1,1
16/04/2024,Marlborough,0.13,1395,0.13,0.6900000000000036,4.809999999999993,4.8100000000000005,4.810000000000004,4.820000000000029,1395,2655,3885,5235,6300,7395,0,4,Spring,1,1
17/04/2024,Marlborough,0,1260,0,0.13000000000000356,0.69,4.8100000000000005,4.810000000000004,4.810000000000029,1260,2490,3840,4905,6000,7155,1,4,Spring,1,1
